"name_club","round","total_points","opp_team","id","games","GW_Type"
"A.Becker (LIV)",1,1,"BOU",366,1,"SGW"
"A.Becker (LIV)",2,1,"NEW",366,1,"SGW"
"A.Becker (LIV)",3,8,"ARS",366,1,"SGW"
"A.Becker (LIV)",4,6,"BUR",366,1,"SGW"
"A.Becker (LIV)",5,2,"EVE",366,1,"SGW"
"A.Becker (LIV)",6,2,"CRY",366,1,"SGW"
"A.Becker (LIV)",7,0,"CHE",366,1,"SGW"
"A.Becker (LIV)",8,0,"MUN",366,1,"SGW"
"A.Becker (LIV)",9,0,"BRE",366,1,"SGW"
"A.Becker (LIV)",10,0,"AVL",366,1,"SGW"
"A.García (AVL)",1,0,"NEW",42,1,"SGW"
"A.García (AVL)",2,0,"BRE",42,1,"SGW"
"A.García (AVL)",3,0,"CRY",42,1,"SGW"
"A.García (AVL)",4,0,"EVE",42,1,"SGW"
"A.García (AVL)",5,0,"SUN",42,1,"SGW"
"A.García (AVL)",6,0,"FUL",42,1,"SGW"
"A.García (AVL)",7,0,"BUR",42,1,"SGW"
"A.García (AVL)",8,0,"TOT",42,1,"SGW"
"A.García (AVL)",9,0,"MCI",42,1,"SGW"
"A.García (AVL)",10,0,"LIV",42,1,"SGW"
"A.Jimenez (BOU)",1,NA,NA,713,NA,"BGW"
"A.Jimenez (BOU)",2,NA,NA,713,NA,"BGW"
"A.Jimenez (BOU)",3,NA,NA,713,NA,"BGW"
"A.Jimenez (BOU)",4,0,"BHA",713,1,"SGW"
"A.Jimenez (BOU)",5,0,"NEW",713,1,"SGW"
"A.Jimenez (BOU)",6,0,"LEE",713,1,"SGW"
"A.Jimenez (BOU)",7,1,"FUL",713,1,"SGW"
"A.Jimenez (BOU)",8,1,"CRY",713,1,"SGW"
"A.Jimenez (BOU)",9,6,"NFO",713,1,"SGW"
"A.Jimenez (BOU)",10,1,"MCI",713,1,"SGW"
"A.Murphy (NEW)",1,0,"AVL",481,1,"SGW"
"A.Murphy (NEW)",2,0,"LIV",481,1,"SGW"
"A.Murphy (NEW)",3,0,"LEE",481,1,"SGW"
"A.Murphy (NEW)",4,0,"WOL",481,1,"SGW"
"A.Murphy (NEW)",5,0,"BOU",481,1,"SGW"
"A.Murphy (NEW)",6,0,"ARS",481,1,"SGW"
"A.Murphy (NEW)",7,0,"NFO",481,1,"SGW"
"A.Murphy (NEW)",8,0,"BHA",481,1,"SGW"
"A.Murphy (NEW)",9,0,"FUL",481,1,"SGW"
"A.Murphy (NEW)",10,0,"WHU",481,1,"SGW"
"A.Ramsey (BUR)",1,0,"TOT",211,1,"SGW"
"A.Ramsey (BUR)",2,0,"SUN",211,1,"SGW"
"A.Ramsey (BUR)",3,0,"MUN",211,1,"SGW"
"A.Ramsey (BUR)",4,0,"LIV",211,1,"SGW"
"A.Ramsey (BUR)",5,0,"NFO",211,1,"SGW"
"A.Ramsey (BUR)",6,0,"MCI",211,1,"SGW"
"A.Ramsey (BUR)",7,0,"AVL",211,1,"SGW"
"A.Ramsey (BUR)",8,0,"LEE",211,1,"SGW"
"A.Ramsey (BUR)",9,0,"WOL",211,1,"SGW"
"A.Ramsey (BUR)",10,0,"ARS",211,1,"SGW"
"Aaronson (LEE)",1,1,"EVE",350,1,"SGW"
"Aaronson (LEE)",2,1,"ARS",350,1,"SGW"
"Aaronson (LEE)",3,1,"NEW",350,1,"SGW"
"Aaronson (LEE)",4,5,"FUL",350,1,"SGW"
"Aaronson (LEE)",5,2,"WOL",350,1,"SGW"
"Aaronson (LEE)",6,4,"BOU",350,1,"SGW"
"Aaronson (LEE)",7,5,"TOT",350,1,"SGW"
"Aaronson (LEE)",8,2,"BUR",350,1,"SGW"
"Aaronson (LEE)",9,11,"WHU",350,1,"SGW"
"Aaronson (LEE)",10,2,"BHA",350,1,"SGW"
"Abbott (NFO)",1,0,"BRE",513,1,"SGW"
"Abbott (NFO)",2,0,"CRY",513,1,"SGW"
"Abbott (NFO)",3,0,"WHU",513,1,"SGW"
"Abbott (NFO)",4,0,"ARS",513,1,"SGW"
"Abbott (NFO)",5,0,"BUR",513,1,"SGW"
"Abbott (NFO)",6,0,"SUN",513,1,"SGW"
"Abbott (NFO)",7,0,"NEW",513,1,"SGW"
"Abbott (NFO)",8,0,"CHE",513,1,"SGW"
"Abbott (NFO)",9,0,"BOU",513,1,"SGW"
"Abbott (NFO)",10,0,"MUN",513,1,"SGW"
"Abdullahi (SUN)",1,0,"WHU",562,1,"SGW"
"Abdullahi (SUN)",2,0,"BUR",562,1,"SGW"
"Abdullahi (SUN)",3,0,"BRE",562,1,"SGW"
"Abdullahi (SUN)",4,0,"CRY",562,1,"SGW"
"Abdullahi (SUN)",5,0,"AVL",562,1,"SGW"
"Abdullahi (SUN)",6,0,"NFO",562,1,"SGW"
"Abdullahi (SUN)",7,0,"MUN",562,1,"SGW"
"Abdullahi (SUN)",8,0,"WOL",562,1,"SGW"
"Abdullahi (SUN)",9,0,"CHE",562,1,"SGW"
"Abdullahi (SUN)",10,0,"EVE",562,1,"SGW"
"Acheampong (CHE)",1,9,"CRY",233,1,"SGW"
"Acheampong (CHE)",2,0,"WHU",233,1,"SGW"
"Acheampong (CHE)",3,0,"FUL",233,1,"SGW"
"Acheampong (CHE)",4,0,"BRE",233,1,"SGW"
"Acheampong (CHE)",5,0,"MUN",233,1,"SGW"
"Acheampong (CHE)",6,0,"BHA",233,1,"SGW"
"Acheampong (CHE)",7,2,"LIV",233,1,"SGW"
"Acheampong (CHE)",8,14,"NFO",233,1,"SGW"
"Acheampong (CHE)",9,2,"SUN",233,1,"SGW"
"Acheampong (CHE)",10,0,"TOT",233,1,"SGW"
"Adama (FUL)",1,1,"BHA",326,1,"SGW"
"Adama (FUL)",2,0,"MUN",326,1,"SGW"
"Adama (FUL)",3,1,"CHE",326,1,"SGW"
"Adama (FUL)",4,1,"LEE",326,1,"SGW"
"Adama (FUL)",5,0,"BRE",326,1,"SGW"
"Adama (FUL)",6,2,"AVL",326,1,"SGW"
"Adama (FUL)",7,1,"BOU",326,1,"SGW"
"Adama (FUL)",8,1,"ARS",326,1,"SGW"
"Adama (FUL)",9,2,"NEW",326,1,"SGW"
"Adama (FUL)",10,1,"WOL",326,1,"SGW"
"Adams (BOU)",1,4,"LIV",85,1,"SGW"
"Adams (BOU)",2,2,"WOL",85,1,"SGW"
"Adams (BOU)",3,4,"TOT",85,1,"SGW"
"Adams (BOU)",4,1,"BHA",85,1,"SGW"
"Adams (BOU)",5,3,"NEW",85,1,"SGW"
"Adams (BOU)",6,2,"LEE",85,1,"SGW"
"Adams (BOU)",7,2,"FUL",85,1,"SGW"
"Adams (BOU)",8,3,"CRY",85,1,"SGW"
"Adams (BOU)",9,6,"NFO",85,1,"SGW"
"Adams (BOU)",10,8,"MCI",85,1,"SGW"
"Adewumi (BUR)",1,0,"TOT",212,1,"SGW"
"Adewumi (BUR)",2,0,"SUN",212,1,"SGW"
"Adewumi (BUR)",3,0,"MUN",212,1,"SGW"
"Adewumi (BUR)",4,0,"LIV",212,1,"SGW"
"Adewumi (BUR)",5,0,"NFO",212,1,"SGW"
"Adewumi (BUR)",6,0,"MCI",212,1,"SGW"
"Adewumi (BUR)",7,0,"AVL",212,1,"SGW"
"Adewumi (BUR)",8,0,"LEE",212,1,"SGW"
"Adewumi (BUR)",9,0,"WOL",212,1,"SGW"
"Adewumi (BUR)",10,0,"ARS",212,1,"SGW"
"Adingra (SUN)",1,6,"WHU",543,1,"SGW"
"Adingra (SUN)",2,1,"BUR",543,1,"SGW"
"Adingra (SUN)",3,1,"BRE",543,1,"SGW"
"Adingra (SUN)",4,3,"CRY",543,1,"SGW"
"Adingra (SUN)",5,0,"AVL",543,1,"SGW"
"Adingra (SUN)",6,1,"NFO",543,1,"SGW"
"Adingra (SUN)",7,1,"MUN",543,1,"SGW"
"Adingra (SUN)",8,0,"WOL",543,1,"SGW"
"Adingra (SUN)",9,0,"CHE",543,1,"SGW"
"Adingra (SUN)",10,0,"EVE",543,1,"SGW"
"Adli (BOU)",1,NA,NA,697,NA,"BGW"
"Adli (BOU)",2,1,"WOL",697,1,"SGW"
"Adli (BOU)",3,1,"TOT",697,1,"SGW"
"Adli (BOU)",4,1,"BHA",697,1,"SGW"
"Adli (BOU)",5,1,"NEW",697,1,"SGW"
"Adli (BOU)",6,1,"LEE",697,1,"SGW"
"Adli (BOU)",7,0,"FUL",697,1,"SGW"
"Adli (BOU)",8,1,"CRY",697,1,"SGW"
"Adli (BOU)",9,1,"NFO",697,1,"SGW"
"Adli (BOU)",10,0,"MCI",697,1,"SGW"
"Adu-Adjei (BOU)",1,0,"LIV",99,1,"SGW"
"Adu-Adjei (BOU)",2,0,"WOL",99,1,"SGW"
"Adu-Adjei (BOU)",3,0,"TOT",99,1,"SGW"
"Adu-Adjei (BOU)",4,0,"BHA",99,1,"SGW"
"Adu-Adjei (BOU)",5,0,"NEW",99,1,"SGW"
"Adu-Adjei (BOU)",6,0,"LEE",99,1,"SGW"
"Adu-Adjei (BOU)",7,0,"FUL",99,1,"SGW"
"Adu-Adjei (BOU)",8,0,"CRY",99,1,"SGW"
"Adu-Adjei (BOU)",9,0,"NFO",99,1,"SGW"
"Adu-Adjei (BOU)",10,0,"MCI",99,1,"SGW"
"Agbadou (WOL)",1,0,"MCI",631,1,"SGW"
"Agbadou (WOL)",2,4,"BOU",631,1,"SGW"
"Agbadou (WOL)",3,1,"EVE",631,1,"SGW"
"Agbadou (WOL)",4,4,"NEW",631,1,"SGW"
"Agbadou (WOL)",5,3,"LEE",631,1,"SGW"
"Agbadou (WOL)",6,1,"TOT",631,1,"SGW"
"Agbadou (WOL)",7,1,"BHA",631,1,"SGW"
"Agbadou (WOL)",8,0,"SUN",631,1,"SGW"
"Agbadou (WOL)",9,0,"BUR",631,1,"SGW"
"Agbadou (WOL)",10,-3,"FUL",631,1,"SGW"
"Agbinone (CRY)",1,0,"CHE",274,1,"SGW"
"Agbinone (CRY)",2,0,"NFO",274,1,"SGW"
"Agbinone (CRY)",3,0,"AVL",274,1,"SGW"
"Agbinone (CRY)",4,0,"SUN",274,1,"SGW"
"Agbinone (CRY)",5,0,"WHU",274,1,"SGW"
"Agbinone (CRY)",6,0,"LIV",274,1,"SGW"
"Agbinone (CRY)",7,0,"EVE",274,1,"SGW"
"Agbinone (CRY)",8,0,"BOU",274,1,"SGW"
"Agbinone (CRY)",9,0,"ARS",274,1,"SGW"
"Agbinone (CRY)",10,0,"BRE",274,1,"SGW"
"Ahamada (CRY)",1,0,"CHE",275,1,"SGW"
"Ahamada (CRY)",2,0,"NFO",275,1,"SGW"
"Ahamada (CRY)",3,0,"AVL",275,1,"SGW"
"Ahamada (CRY)",4,0,"SUN",275,1,"SGW"
"Ahamada (CRY)",5,0,"WHU",275,1,"SGW"
"Ahamada (CRY)",6,0,"LIV",275,1,"SGW"
"Ahamada (CRY)",7,0,"EVE",275,1,"SGW"
"Ahamada (CRY)",8,0,"BOU",275,1,"SGW"
"Ahamada (CRY)",9,0,"ARS",275,1,"SGW"
"Ahamada (CRY)",10,0,"BRE",275,1,"SGW"
"Aina (NFO)",1,4,"BRE",507,1,"SGW"
"Aina (NFO)",2,1,"CRY",507,1,"SGW"
"Aina (NFO)",3,1,"WHU",507,1,"SGW"
"Aina (NFO)",4,0,"ARS",507,1,"SGW"
"Aina (NFO)",5,0,"BUR",507,1,"SGW"
"Aina (NFO)",6,0,"SUN",507,1,"SGW"
"Aina (NFO)",7,0,"NEW",507,1,"SGW"
"Aina (NFO)",8,0,"CHE",507,1,"SGW"
"Aina (NFO)",9,0,"BOU",507,1,"SGW"
"Aina (NFO)",10,0,"MUN",507,1,"SGW"
"Aït-Nouri (MCI)",1,9,"WOL",402,1,"SGW"
"Aït-Nouri (MCI)",2,1,"TOT",402,1,"SGW"
"Aït-Nouri (MCI)",3,0,"BHA",402,1,"SGW"
"Aït-Nouri (MCI)",4,0,"MUN",402,1,"SGW"
"Aït-Nouri (MCI)",5,0,"ARS",402,1,"SGW"
"Aït-Nouri (MCI)",6,0,"BUR",402,1,"SGW"
"Aït-Nouri (MCI)",7,0,"BRE",402,1,"SGW"
"Aït-Nouri (MCI)",8,0,"EVE",402,1,"SGW"
"Aït-Nouri (MCI)",9,0,"AVL",402,1,"SGW"
"Aït-Nouri (MCI)",10,1,"BOU",402,1,"SGW"
"Ajer (BRE)",1,0,"NFO",108,1,"SGW"
"Ajer (BRE)",2,1,"AVL",108,1,"SGW"
"Ajer (BRE)",3,0,"SUN",108,1,"SGW"
"Ajer (BRE)",4,4,"CHE",108,1,"SGW"
"Ajer (BRE)",5,1,"FUL",108,1,"SGW"
"Ajer (BRE)",6,0,"MUN",108,1,"SGW"
"Ajer (BRE)",7,2,"MCI",108,1,"SGW"
"Ajer (BRE)",8,6,"WHU",108,1,"SGW"
"Ajer (BRE)",9,4,"LIV",108,1,"SGW"
"Ajer (BRE)",10,1,"CRY",108,1,"SGW"
"Akanji (MCI)",1,0,"WOL",404,1,"SGW"
"Akanji (MCI)",2,0,"TOT",404,1,"SGW"
"Akanji (MCI)",3,0,"BHA",404,1,"SGW"
"Akanji (MCI)",4,0,"MUN",404,1,"SGW"
"Akanji (MCI)",5,0,"ARS",404,1,"SGW"
"Akanji (MCI)",6,0,"BUR",404,1,"SGW"
"Akanji (MCI)",7,0,"BRE",404,1,"SGW"
"Akanji (MCI)",8,0,"EVE",404,1,"SGW"
"Akanji (MCI)",9,0,"AVL",404,1,"SGW"
"Akanji (MCI)",10,0,"BOU",404,1,"SGW"
"Aké (MCI)",1,0,"WOL",405,1,"SGW"
"Aké (MCI)",2,1,"TOT",405,1,"SGW"
"Aké (MCI)",3,0,"BHA",405,1,"SGW"
"Aké (MCI)",4,1,"MUN",405,1,"SGW"
"Aké (MCI)",5,1,"ARS",405,1,"SGW"
"Aké (MCI)",6,1,"BUR",405,1,"SGW"
"Aké (MCI)",7,0,"BRE",405,1,"SGW"
"Aké (MCI)",8,6,"EVE",405,1,"SGW"
"Aké (MCI)",9,0,"AVL",405,1,"SGW"
"Aké (MCI)",10,0,"BOU",405,1,"SGW"
"Akinmboni (BOU)",1,0,"LIV",75,1,"SGW"
"Akinmboni (BOU)",2,0,"WOL",75,1,"SGW"
"Akinmboni (BOU)",3,0,"TOT",75,1,"SGW"
"Akinmboni (BOU)",4,0,"BHA",75,1,"SGW"
"Akinmboni (BOU)",5,0,"NEW",75,1,"SGW"
"Akinmboni (BOU)",6,0,"LEE",75,1,"SGW"
"Akinmboni (BOU)",7,0,"FUL",75,1,"SGW"
"Akinmboni (BOU)",8,0,"CRY",75,1,"SGW"
"Akinmboni (BOU)",9,0,"NFO",75,1,"SGW"
"Akinmboni (BOU)",10,0,"MCI",75,1,"SGW"
"Alcaraz (EVE)",1,1,"LEE",301,1,"SGW"
"Alcaraz (EVE)",2,1,"BHA",301,1,"SGW"
"Alcaraz (EVE)",3,1,"WOL",301,1,"SGW"
"Alcaraz (EVE)",4,0,"AVL",301,1,"SGW"
"Alcaraz (EVE)",5,1,"LIV",301,1,"SGW"
"Alcaraz (EVE)",6,0,"WHU",301,1,"SGW"
"Alcaraz (EVE)",7,1,"CRY",301,1,"SGW"
"Alcaraz (EVE)",8,2,"MCI",301,1,"SGW"
"Alcaraz (EVE)",9,1,"TOT",301,1,"SGW"
"Alcaraz (EVE)",10,0,"SUN",301,1,"SGW"
"Alderete (SUN)",1,4,"WHU",683,1,"SGW"
"Alderete (SUN)",2,1,"BUR",683,1,"SGW"
"Alderete (SUN)",3,4,"BRE",683,1,"SGW"
"Alderete (SUN)",4,9,"CRY",683,1,"SGW"
"Alderete (SUN)",5,4,"AVL",683,1,"SGW"
"Alderete (SUN)",6,17,"NFO",683,1,"SGW"
"Alderete (SUN)",7,0,"MUN",683,1,"SGW"
"Alderete (SUN)",8,6,"WOL",683,1,"SGW"
"Alderete (SUN)",9,0,"CHE",683,1,"SGW"
"Alderete (SUN)",10,0,"EVE",683,1,"SGW"
"Aleksić (SUN)",1,0,"WHU",546,1,"SGW"
"Aleksić (SUN)",2,0,"BUR",546,1,"SGW"
"Aleksić (SUN)",3,0,"BRE",546,1,"SGW"
"Aleksić (SUN)",4,0,"CRY",546,1,"SGW"
"Aleksić (SUN)",5,0,"AVL",546,1,"SGW"
"Aleksić (SUN)",6,0,"NFO",546,1,"SGW"
"Aleksić (SUN)",7,0,"MUN",546,1,"SGW"
"Aleksić (SUN)",8,0,"WOL",546,1,"SGW"
"Aleksić (SUN)",9,0,"CHE",546,1,"SGW"
"Aleksić (SUN)",10,0,"EVE",546,1,"SGW"
"Alese (SUN)",1,0,"WHU",533,1,"SGW"
"Alese (SUN)",2,0,"BUR",533,1,"SGW"
"Alese (SUN)",3,0,"BRE",533,1,"SGW"
"Alese (SUN)",4,0,"CRY",533,1,"SGW"
"Alese (SUN)",5,0,"AVL",533,1,"SGW"
"Alese (SUN)",6,0,"NFO",533,1,"SGW"
"Alese (SUN)",7,0,"MUN",533,1,"SGW"
"Alese (SUN)",8,0,"WOL",533,1,"SGW"
"Alese (SUN)",9,0,"CHE",533,1,"SGW"
"Alese (SUN)",10,0,"EVE",533,1,"SGW"
"Alex Moreno (AVL)",1,0,"NEW",43,1,"SGW"
"Alex Moreno (AVL)",2,0,"BRE",43,1,"SGW"
"Alex Moreno (AVL)",3,0,"CRY",43,1,"SGW"
"Alex Moreno (AVL)",4,0,"EVE",43,1,"SGW"
"Alex Moreno (AVL)",5,0,"SUN",43,1,"SGW"
"Alex Moreno (AVL)",6,0,"FUL",43,1,"SGW"
"Alex Moreno (AVL)",7,0,"BUR",43,1,"SGW"
"Alex Moreno (AVL)",8,0,"TOT",43,1,"SGW"
"Alex Moreno (AVL)",9,0,"MCI",43,1,"SGW"
"Alex Moreno (AVL)",10,0,"LIV",43,1,"SGW"
"Álvarez (WHU)",1,0,"SUN",616,1,"SGW"
"Álvarez (WHU)",2,0,"CHE",616,1,"SGW"
"Álvarez (WHU)",3,0,"NFO",616,1,"SGW"
"Álvarez (WHU)",4,0,"TOT",616,1,"SGW"
"Álvarez (WHU)",5,0,"CRY",616,1,"SGW"
"Álvarez (WHU)",6,0,"EVE",616,1,"SGW"
"Álvarez (WHU)",7,0,"ARS",616,1,"SGW"
"Álvarez (WHU)",8,0,"BRE",616,1,"SGW"
"Álvarez (WHU)",9,0,"LEE",616,1,"SGW"
"Álvarez (WHU)",10,0,"NEW",616,1,"SGW"
"Amad (MUN)",1,1,"ARS",452,1,"SGW"
"Amad (MUN)",2,1,"FUL",452,1,"SGW"
"Amad (MUN)",3,5,"BUR",452,1,"SGW"
"Amad (MUN)",4,2,"MCI",452,1,"SGW"
"Amad (MUN)",5,2,"CHE",452,1,"SGW"
"Amad (MUN)",6,0,"BRE",452,1,"SGW"
"Amad (MUN)",7,3,"SUN",452,1,"SGW"
"Amad (MUN)",8,3,"LIV",452,1,"SGW"
"Amad (MUN)",9,3,"BHA",452,1,"SGW"
"Amad (MUN)",10,9,"NFO",452,1,"SGW"
"Amass (MUN)",1,0,"ARS",445,1,"SGW"
"Amass (MUN)",2,0,"FUL",445,1,"SGW"
"Amass (MUN)",3,0,"BUR",445,1,"SGW"
"Amass (MUN)",4,0,"MCI",445,1,"SGW"
"Amass (MUN)",5,0,"CHE",445,1,"SGW"
"Amass (MUN)",6,0,"BRE",445,1,"SGW"
"Amass (MUN)",7,0,"SUN",445,1,"SGW"
"Amass (MUN)",8,0,"LIV",445,1,"SGW"
"Amass (MUN)",9,0,"BHA",445,1,"SGW"
"Amass (MUN)",10,0,"NFO",445,1,"SGW"
"Amdouni (BUR)",1,0,"TOT",216,1,"SGW"
"Amdouni (BUR)",2,0,"SUN",216,1,"SGW"
"Amdouni (BUR)",3,0,"MUN",216,1,"SGW"
"Amdouni (BUR)",4,0,"LIV",216,1,"SGW"
"Amdouni (BUR)",5,0,"NFO",216,1,"SGW"
"Amdouni (BUR)",6,0,"MCI",216,1,"SGW"
"Amdouni (BUR)",7,0,"AVL",216,1,"SGW"
"Amdouni (BUR)",8,0,"LEE",216,1,"SGW"
"Amdouni (BUR)",9,0,"WOL",216,1,"SGW"
"Amdouni (BUR)",10,0,"ARS",216,1,"SGW"
"Amissah (FUL)",1,0,"BHA",323,1,"SGW"
"Amissah (FUL)",2,0,"MUN",323,1,"SGW"
"Amissah (FUL)",3,0,"CHE",323,1,"SGW"
"Amissah (FUL)",4,0,"LEE",323,1,"SGW"
"Amissah (FUL)",5,0,"BRE",323,1,"SGW"
"Amissah (FUL)",6,0,"AVL",323,1,"SGW"
"Amissah (FUL)",7,0,"BOU",323,1,"SGW"
"Amissah (FUL)",8,0,"ARS",323,1,"SGW"
"Amissah (FUL)",9,0,"NEW",323,1,"SGW"
"Amissah (FUL)",10,0,"WOL",323,1,"SGW"
"Ampadu (LEE)",1,3,"EVE",354,1,"SGW"
"Ampadu (LEE)",2,0,"ARS",354,1,"SGW"
"Ampadu (LEE)",3,0,"NEW",354,1,"SGW"
"Ampadu (LEE)",4,4,"FUL",354,1,"SGW"
"Ampadu (LEE)",5,4,"WOL",354,1,"SGW"
"Ampadu (LEE)",6,1,"BOU",354,1,"SGW"
"Ampadu (LEE)",7,3,"TOT",354,1,"SGW"
"Ampadu (LEE)",8,2,"BUR",354,1,"SGW"
"Ampadu (LEE)",9,4,"WHU",354,1,"SGW"
"Ampadu (LEE)",10,1,"BHA",354,1,"SGW"
"Andersen (FUL)",1,2,"BHA",317,1,"SGW"
"Andersen (FUL)",2,4,"MUN",317,1,"SGW"
"Andersen (FUL)",3,3,"CHE",317,1,"SGW"
"Andersen (FUL)",4,10,"LEE",317,1,"SGW"
"Andersen (FUL)",5,4,"BRE",317,1,"SGW"
"Andersen (FUL)",6,3,"AVL",317,1,"SGW"
"Andersen (FUL)",7,3,"BOU",317,1,"SGW"
"Andersen (FUL)",8,1,"ARS",317,1,"SGW"
"Andersen (FUL)",9,0,"NEW",317,1,"SGW"
"Andersen (FUL)",10,6,"WOL",317,1,"SGW"
"Anderson (NFO)",1,6,"BRE",517,1,"SGW"
"Anderson (NFO)",2,2,"CRY",517,1,"SGW"
"Anderson (NFO)",3,2,"WHU",517,1,"SGW"
"Anderson (NFO)",4,4,"ARS",517,1,"SGW"
"Anderson (NFO)",5,4,"BUR",517,1,"SGW"
"Anderson (NFO)",6,3,"SUN",517,1,"SGW"
"Anderson (NFO)",7,1,"NEW",517,1,"SGW"
"Anderson (NFO)",8,4,"CHE",517,1,"SGW"
"Anderson (NFO)",9,2,"BOU",517,1,"SGW"
"Anderson (NFO)",10,4,"MUN",517,1,"SGW"
"Anderson (SUN)",1,0,"WHU",534,1,"SGW"
"Anderson (SUN)",2,0,"BUR",534,1,"SGW"
"Anderson (SUN)",3,0,"BRE",534,1,"SGW"
"Anderson (SUN)",4,0,"CRY",534,1,"SGW"
"Anderson (SUN)",5,0,"AVL",534,1,"SGW"
"Anderson (SUN)",6,0,"NFO",534,1,"SGW"
"Anderson (SUN)",7,0,"MUN",534,1,"SGW"
"Anderson (SUN)",8,0,"WOL",534,1,"SGW"
"Anderson (SUN)",9,0,"CHE",534,1,"SGW"
"Anderson (SUN)",10,0,"EVE",534,1,"SGW"
"André (WOL)",1,4,"MCI",643,1,"SGW"
"André (WOL)",2,1,"BOU",643,1,"SGW"
"André (WOL)",3,2,"EVE",643,1,"SGW"
"André (WOL)",4,1,"NEW",643,1,"SGW"
"André (WOL)",5,1,"LEE",643,1,"SGW"
"André (WOL)",6,5,"TOT",643,1,"SGW"
"André (WOL)",7,3,"BHA",643,1,"SGW"
"André (WOL)",8,4,"SUN",643,1,"SGW"
"André (WOL)",9,2,"BUR",643,1,"SGW"
"André (WOL)",10,1,"FUL",643,1,"SGW"
"Andreas (FUL)",1,0,"BHA",327,1,"SGW"
"Andreas (FUL)",2,0,"MUN",327,1,"SGW"
"Andreas (FUL)",3,0,"CHE",327,1,"SGW"
"Andreas (FUL)",4,0,"LEE",327,1,"SGW"
"Andreas (FUL)",5,0,"BRE",327,1,"SGW"
"Andreas (FUL)",6,0,"AVL",327,1,"SGW"
"Andreas (FUL)",7,0,"BOU",327,1,"SGW"
"Andreas (FUL)",8,0,"ARS",327,1,"SGW"
"Andreas (FUL)",9,0,"NEW",327,1,"SGW"
"Andreas (FUL)",10,0,"WOL",327,1,"SGW"
"Andrey Santos (CHE)",1,1,"CRY",246,1,"SGW"
"Andrey Santos (CHE)",2,1,"WHU",246,1,"SGW"
"Andrey Santos (CHE)",3,0,"FUL",246,1,"SGW"
"Andrey Santos (CHE)",4,0,"BRE",246,1,"SGW"
"Andrey Santos (CHE)",5,2,"MUN",246,1,"SGW"
"Andrey Santos (CHE)",6,1,"BHA",246,1,"SGW"
"Andrey Santos (CHE)",7,0,"LIV",246,1,"SGW"
"Andrey Santos (CHE)",8,1,"NFO",246,1,"SGW"
"Andrey Santos (CHE)",9,0,"SUN",246,1,"SGW"
"Andrey Santos (CHE)",10,0,"TOT",246,1,"SGW"
"Anselmino (CHE)",1,0,"CRY",234,1,"SGW"
"Anselmino (CHE)",2,0,"WHU",234,1,"SGW"
"Anselmino (CHE)",3,0,"FUL",234,1,"SGW"
"Anselmino (CHE)",4,0,"BRE",234,1,"SGW"
"Anselmino (CHE)",5,0,"MUN",234,1,"SGW"
"Anselmino (CHE)",6,0,"BHA",234,1,"SGW"
"Anselmino (CHE)",7,0,"LIV",234,1,"SGW"
"Anselmino (CHE)",8,0,"NFO",234,1,"SGW"
"Anselmino (CHE)",9,0,"SUN",234,1,"SGW"
"Anselmino (CHE)",10,0,"TOT",234,1,"SGW"
"Anthony (BUR)",1,2,"TOT",200,1,"SGW"
"Anthony (BUR)",2,13,"SUN",200,1,"SGW"
"Anthony (BUR)",3,6,"MUN",200,1,"SGW"
"Anthony (BUR)",4,3,"LIV",200,1,"SGW"
"Anthony (BUR)",5,10,"NFO",200,1,"SGW"
"Anthony (BUR)",6,6,"MCI",200,1,"SGW"
"Anthony (BUR)",7,1,"AVL",200,1,"SGW"
"Anthony (BUR)",8,2,"LEE",200,1,"SGW"
"Anthony (BUR)",9,2,"WOL",200,1,"SGW"
"Anthony (BUR)",10,2,"ARS",200,1,"SGW"
"Antoñito C. (NEW)",1,0,"AVL",492,1,"SGW"
"Antoñito C. (NEW)",2,0,"LIV",492,1,"SGW"
"Antoñito C. (NEW)",3,0,"LEE",492,1,"SGW"
"Antoñito C. (NEW)",4,0,"WOL",492,1,"SGW"
"Antoñito C. (NEW)",5,0,"BOU",492,1,"SGW"
"Antoñito C. (NEW)",6,0,"ARS",492,1,"SGW"
"Antoñito C. (NEW)",7,0,"NFO",492,1,"SGW"
"Antoñito C. (NEW)",8,0,"BHA",492,1,"SGW"
"Antoñito C. (NEW)",9,0,"FUL",492,1,"SGW"
"Antoñito C. (NEW)",10,0,"WHU",492,1,"SGW"
"Antony (MUN)",1,0,"ARS",454,1,"SGW"
"Antony (MUN)",2,0,"FUL",454,1,"SGW"
"Antony (MUN)",3,0,"BUR",454,1,"SGW"
"Antony (MUN)",4,0,"MCI",454,1,"SGW"
"Antony (MUN)",5,0,"CHE",454,1,"SGW"
"Antony (MUN)",6,0,"BRE",454,1,"SGW"
"Antony (MUN)",7,0,"SUN",454,1,"SGW"
"Antony (MUN)",8,0,"LIV",454,1,"SGW"
"Antony (MUN)",9,0,"BHA",454,1,"SGW"
"Antony (MUN)",10,0,"NFO",454,1,"SGW"
"Areola (WHU)",1,0,"SUN",600,1,"SGW"
"Areola (WHU)",2,0,"CHE",600,1,"SGW"
"Areola (WHU)",3,0,"NFO",600,1,"SGW"
"Areola (WHU)",4,0,"TOT",600,1,"SGW"
"Areola (WHU)",5,1,"CRY",600,1,"SGW"
